Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2026-03-17 07:30:46,"Upper Two",51m,"Bicep Curl (Cable)",1,50.0,10.0,0,0.0,
2026-03-17 07:30:46,"Upper Two",51m,"Bicep Curl (Cable)",2,50.0,9.0,0,0.0,
2026-03-17 07:30:46,"Upper Two",51m,"Bicep Curl (Cable)",3,50.0,8.0,0,0.0,
2026-03-17 07:30:46,"Upper Two",51m,"Triceps Pushdown (Cable - Straight Bar)",1,63.0,8.0,0,0.0,
2026-03-17 07:30:46,"Upper Two",51m,"Triceps Pushdown (Cable - Straight Bar)",2,60.0,8.0,0,0.0,
2026-03-17 07:30:46,"Upper Two",51m,"Triceps Pushdown (Cable - Straight Bar)",3,60.0,0.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Squat (Barbell)",1,225.0,8.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Squat (Barbell)",2,225.0,6.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Squat (Barbell)",3,225.0,6.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Seated Leg Curl (Machine)",1,165.0,12.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Seated Leg Curl (Machine)",2,187.0,8.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Seated Leg Curl (Machine)",3,187.0,8.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"RFE Squat",1,0.0,0.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"RFE Squat",2,0.0,0.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"RFE Squat",3,0.0,0.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Romanian Deadlift (Dumbbell)",1,0.0,0.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Romanian Deadlift (Dumbbell)",2,0.0,0.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Romanian Deadlift (Dumbbell)",3,0.0,0.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Leg Extension (Machine)",1,260.0,10.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Leg Extension (Machine)",2,260.0,9.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Leg Extension (Machine)",3,260.0,8.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Standing Calf Raise (Bodyweight)",1,0,41.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Standing Calf Raise (Bodyweight)",2,0,33.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Standing Calf Raise (Bodyweight)",3,0,31.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Cable Crunch",1,0.0,0.0,0,0.0,
2026-03-19 08:01:59,"Lower",49m,"Cable Crunch",2,0.0,0.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Bench Press (Barbell)",1,215.0,7.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Bench Press (Barbell)",2,215.0,5.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Bench Press (Barbell)",3,205.0,5.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Shoulder Press (Machine)",1,80.0,9.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Shoulder Press (Machine)",2,80.0,8.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Shoulder Press (Machine)",3,80.0,7.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Seated Row (Cable)",1,170.0,11.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Seated Row (Cable)",2,170.0,8.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Seated Row (Cable)",3,165.0,7.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Pull Up (Assisted)",1,40.0,8.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Pull Up (Assisted)",2,40.0,6.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Pull Up (Assisted)",3,60.0,7.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Triceps Dip (Assisted)",1,0.0,6.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Triceps Dip (Assisted)",2,0.0,5.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Triceps Dip (Assisted)",3,40.0,7.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Lateral Raise (Cable)",1,13.0,12.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Lateral Raise (Cable)",2,13.0,9.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Lateral Raise (Cable)",3,13.0,8.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Bicep Curl (Cable)",1,50.0,11.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Bicep Curl (Cable)",2,50.0,8.0,0,0.0,
2026-03-21 10:14:39,"Upper One",1h 9m,"Bicep Curl (Cable)",3,50.0,7.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Squat (Barbell)",1,225.0,8.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Squat (Barbell)",2,225.0,6.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Squat (Barbell)",3,225.0,6.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Seated Leg Curl (Machine)",1,165.0,12.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Seated Leg Curl (Machine)",2,187.0,8.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Seated Leg Curl (Machine)",3,187.0,8.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"RFE Squat",1,0.0,0.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"RFE Squat",2,0.0,0.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"RFE Squat",3,0.0,0.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Romanian Deadlift (Dumbbell)",1,0.0,0.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Romanian Deadlift (Dumbbell)",2,0.0,0.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Romanian Deadlift (Dumbbell)",3,0.0,0.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Leg Extension (Machine)",1,260.0,10.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Leg Extension (Machine)",2,260.0,9.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Leg Extension (Machine)",3,260.0,8.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Standing Calf Raise (Bodyweight)",1,0,41.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Standing Calf Raise (Bodyweight)",2,0,32.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Standing Calf Raise (Bodyweight)",3,0,28.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Cable Crunch",1,0.0,0.0,0,0.0,
2026-03-22 08:42:11,"Lower",37m,"Cable Crunch",2,0.0,0.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Lat Pulldown (Cable)",1,153.0,12.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Lat Pulldown (Cable)",2,153.0,9.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Lat Pulldown (Cable)",3,153.0,8.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Incline Bench Press (Dumbbell)",1,65.0,13.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Incline Bench Press (Dumbbell)",2,65.0,10.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Incline Bench Press (Dumbbell)",3,65.0,7.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Incline Curl (Dumbbell)",1,20.0,13.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Incline Curl (Dumbbell)",2,25.0,10.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Incline Curl (Dumbbell)",3,25.0,8.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Lateral Raise (Dumbbell)",1,20.0,11.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Lateral Raise (Dumbbell)",2,20.0,10.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Lateral Raise (Dumbbell)",3,20.0,9.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Seated Row (Machine)",1,60.0,10.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Seated Row (Machine)",2,60.0,9.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Seated Row (Machine)",3,60.0,8.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Triceps Extension (Cable)",1,53.0,13.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Triceps Extension (Cable)",2,53.0,9.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Triceps Extension (Cable)",3,53.0,8.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Bicep Curl (Cable)",1,53.0,8.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Bicep Curl (Cable)",2,47.0,10.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Bicep Curl (Cable)",3,47.0,8.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Triceps Pushdown (Cable - Straight Bar)",1,57.0,10.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Triceps Pushdown (Cable - Straight Bar)",2,57.0,8.0,0,0.0,
2026-03-23 08:11:11,"Upper Two",40m,"Triceps Pushdown (Cable - Straight Bar)",3,57.0,8.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Squat (Barbell)",1,0.0,0.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Squat (Barbell)",2,0.0,0.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Squat (Barbell)",3,0.0,0.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Seated Leg Curl (Machine)",1,0.0,0.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Seated Leg Curl (Machine)",2,0.0,0.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Seated Leg Curl (Machine)",3,0.0,0.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"RFE Squat",1,45.0,10.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"RFE Squat",2,45.0,10.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"RFE Squat",3,45.0,8.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Romanian Deadlift (Dumbbell)",1,45.0,10.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Romanian Deadlift (Dumbbell)",2,45.0,10.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Romanian Deadlift (Dumbbell)",3,45.0,8.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Leg Extension (Machine)",1,260.0,10.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Leg Extension (Machine)",2,260.0,10.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Leg Extension (Machine)",3,260.0,9.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Standing Calf Raise (Smith Machine)",1,185.0,20.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Standing Calf Raise (Smith Machine)",2,185.0,18.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Standing Calf Raise (Smith Machine)",3,185.0,16.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Cable Crunch",1,0.0,0.0,0,0.0,
2026-03-24 07:34:35,"Lower",40m,"Cable Crunch",2,0.0,0.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Bench Press (Barbell)",1,215.0,7.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Bench Press (Barbell)",2,205.0,6.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Bench Press (Barbell)",3,205.0,5.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Shoulder Press (Machine)",1,70.0,12.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Shoulder Press (Machine)",2,70.0,10.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Shoulder Press (Machine)",3,70.0,7.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Seated Row (Cable)",1,170.0,11.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Seated Row (Cable)",2,170.0,9.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Seated Row (Cable)",3,170.0,7.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Pull Up (Assisted)",1,40.0,8.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Pull Up (Assisted)",2,40.0,8.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Pull Up (Assisted)",3,60.0,6.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Triceps Dip (Assisted)",1,0.0,6.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Triceps Dip (Assisted)",2,0.0,5.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Triceps Dip (Assisted)",3,40.0,8.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Lateral Raise (Cable)",1,13.0,10.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Lateral Raise (Cable)",2,13.0,9.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Lateral Raise (Cable)",3,13.0,7.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Bicep Curl (Cable)",1,50.0,10.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Bicep Curl (Cable)",2,50.0,8.0,0,0.0,
2026-03-28 10:33:34,"Upper One",1h 11m,"Bicep Curl (Cable)",3,50.0,7.0,0,0.0,
2026-03-29 08:27:05,"Lower",37m,"Squat (Barbell)",1,225.0,8.0,0,0.0,
2026-03-29 08:27:05,"Lower",37m,"Squat (Barbell)",2,225.0,6.0,0,0.0,
2026-03-29 08:27:05,"Lower",37m,"Squat (Barbell)",3,225.0,6.0,0,0.0,
2026-03-29 08:27:05,"Lower",37m,"Seated Leg Curl (Machine)",1,187.0,10.0,0,0.0,
2026-03-29 08:27:05,"Lower",37m,"Seated Leg Curl (Machine)",2,187.0,9.0,0,0.0,
2026-03-29 08:27:05,"Lower",37m,"Seated Leg Curl (Machine)",3,187.0,7.0,0,0.0,
2026-03-29 08:27:05,"Lower",37m,"Leg Extension (Machine)",1,240.0,12.0,0,0.0,
2026-03-29 08:27:05,"Lower",37m,"Leg Extension (Machine)",2,240.0,10.0,0,0.0,
2026-03-29 08:27:05,"Lower",37m,"Leg Extension (Machine)",3,240.0,9.0,0,0.0,
2026-03-29 08:27:05,"Lower",37m,"Standing Calf Raise (Smith Machine)",1,205.0,18.0,0,0.0,
2026-03-29 08:27:05,"Lower",37m,"Standing Calf Raise (Smith Machine)",2,205.0,15.0,0,0.0,
2026-03-29 08:27:05,"Lower",37m,"Standing Calf Raise (Smith Machine)",3,205.0,13.0,0,0.0,
2026-03-29 08:27:05,"Lower",37m,"Cable Crunch",1,0.0,0.0,0,0.0,
2026-03-29 08:27:05,"Lower",37m,"Cable Crunch",2,0.0,0.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Lat Pulldown (Cable)",1,165.0,11.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Lat Pulldown (Cable)",2,165.0,8.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Lat Pulldown (Cable)",3,153.0,9.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Incline Bench Press (Dumbbell)",1,65.0,13.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Incline Bench Press (Dumbbell)",2,65.0,11.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Incline Bench Press (Dumbbell)",3,65.0,10.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Incline Curl (Dumbbell)",1,25.0,10.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Incline Curl (Dumbbell)",2,25.0,8.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Incline Curl (Dumbbell)",3,25.0,7.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Lateral Raise (Dumbbell)",1,20.0,8.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Lateral Raise (Dumbbell)",2,20.0,7.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Lateral Raise (Dumbbell)",3,20.0,8.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Seated Row (Machine)",1,60.0,12.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Seated Row (Machine)",2,60.0,10.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Seated Row (Machine)",3,60.0,8.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Triceps Extension (Cable)",1,55.0,11.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Triceps Extension (Cable)",2,55.0,8.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Triceps Extension (Cable)",3,55.0,7.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Bicep Curl (Cable)",1,55.0,10.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Bicep Curl (Cable)",2,55.0,8.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Bicep Curl (Cable)",3,55.0,7.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Triceps Pushdown (Cable - Straight Bar)",1,60.5,10.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Triceps Pushdown (Cable - Straight Bar)",2,60.5,8.0,0,0.0,
2026-03-30 07:39:12,"Upper Two",49m,"Triceps Pushdown (Cable - Straight Bar)",3,60.5,8.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Squat (Barbell)",1,225.0,8.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Squat (Barbell)",2,225.0,6.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Squat (Barbell)",3,225.0,6.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Seated Leg Curl (Machine)",1,187.0,10.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Seated Leg Curl (Machine)",2,187.0,9.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Seated Leg Curl (Machine)",3,187.0,7.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"RFE Squat",1,45.0,10.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"RFE Squat",2,45.0,9.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"RFE Squat",3,45.0,8.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Romanian Deadlift (Dumbbell)",1,45.0,10.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Romanian Deadlift (Dumbbell)",2,45.0,9.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Romanian Deadlift (Dumbbell)",3,45.0,8.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Leg Extension (Machine)",1,240.0,10.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Leg Extension (Machine)",2,240.0,9.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Leg Extension (Machine)",3,240.0,9.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Standing Calf Raise (Smith Machine)",1,205.0,18.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Standing Calf Raise (Smith Machine)",2,205.0,15.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Standing Calf Raise (Smith Machine)",3,205.0,13.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Cable Crunch",1,71.5,13.0,0,0.0,
2026-03-31 07:40:53,"Lower",31m,"Cable Crunch",2,77.0,12.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Bench Press (Barbell)",1,225.0,8.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Bench Press (Barbell)",2,225.0,6.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Bench Press (Barbell)",3,225.0,5.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Shoulder Press (Machine)",1,70.0,12.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Shoulder Press (Machine)",2,70.0,10.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Shoulder Press (Machine)",3,70.0,7.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Seated Row (Cable)",1,170.0,11.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Seated Row (Cable)",2,170.0,8.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Seated Row (Cable)",3,170.0,7.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Pull Up (Assisted)",1,40.0,8.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Pull Up (Assisted)",2,40.0,8.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Pull Up (Assisted)",3,60.0,6.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Triceps Dip (Assisted)",1,0.0,6.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Triceps Dip (Assisted)",2,0.0,5.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Triceps Dip (Assisted)",3,40.0,8.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Lateral Raise (Cable)",1,13.0,12.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Lateral Raise (Cable)",2,13.0,10.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Lateral Raise (Cable)",3,13.0,9.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Bicep Curl (Cable)",1,50.0,11.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Bicep Curl (Cable)",2,50.0,9.0,0,0.0,
2026-04-02 07:39:24,"Upper One",53h 4m,"Bicep Curl (Cable)",3,50.0,8.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Squat (Barbell)",1,225.0,8.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Squat (Barbell)",2,235.0,6.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Squat (Barbell)",3,235.0,5.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Seated Leg Curl (Machine)",1,187.0,10.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Seated Leg Curl (Machine)",2,187.0,9.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Seated Leg Curl (Machine)",3,187.0,8.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"RFE Squat",1,0.0,0.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"RFE Squat",2,0.0,0.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"RFE Squat",3,0.0,0.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Romanian Deadlift (Dumbbell)",1,0.0,0.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Romanian Deadlift (Dumbbell)",2,0.0,0.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Romanian Deadlift (Dumbbell)",3,0.0,0.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Leg Extension (Machine)",1,240.0,10.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Leg Extension (Machine)",2,240.0,10.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Leg Extension (Machine)",3,240.0,9.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Standing Calf Raise (Smith Machine)",1,225.0,14.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Standing Calf Raise (Smith Machine)",2,225.0,12.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Standing Calf Raise (Smith Machine)",3,225.0,12.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Cable Crunch",1,71.5,13.0,0,0.0,
2026-04-06 07:44:45,"Lower",42m,"Cable Crunch",2,77.0,12.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Lat Pulldown (Cable)",1,187.0,7.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Lat Pulldown (Cable)",2,187.0,6.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Lat Pulldown (Cable)",3,153.0,9.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Incline Bench Press (Dumbbell)",1,70.0,11.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Incline Bench Press (Dumbbell)",2,70.0,9.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Incline Bench Press (Dumbbell)",3,70.0,8.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Incline Curl (Dumbbell)",1,30.0,8.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Incline Curl (Dumbbell)",2,30.0,7.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Incline Curl (Dumbbell)",3,30.0,6.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Lateral Raise (Dumbbell)",1,20.0,9.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Lateral Raise (Dumbbell)",2,20.0,8.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Lateral Raise (Dumbbell)",3,20.0,7.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Seated Row (Machine)",1,60.0,12.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Seated Row (Machine)",2,60.0,10.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Seated Row (Machine)",3,60.0,10.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Triceps Extension (Cable)",1,47.0,13.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Triceps Extension (Cable)",2,53.0,8.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Triceps Extension (Cable)",3,53.0,6.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Bicep Curl (Cable)",1,60.0,8.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Bicep Curl (Cable)",2,60.0,7.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Bicep Curl (Cable)",3,60.0,6.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Triceps Pushdown (Cable - Straight Bar)",1,60.0,10.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Triceps Pushdown (Cable - Straight Bar)",2,60.0,7.0,0,0.0,
2026-04-07 07:43:01,"Upper Two",36m,"Triceps Pushdown (Cable - Straight Bar)",3,60.0,7.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Squat (Barbell)",1,0.0,0.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Squat (Barbell)",2,0.0,0.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Squat (Barbell)",3,0.0,0.0,0,0.0,
